"id","hour","temp","atemp","hum","windspeed","casual"
"40",0.0869565217391304,0.46,0.4545,0.63,0.4179,21
"40",0.130434782608696,0.46,0.4545,0.59,0.4179,8
"40",0.173913043478261,0.44,0.4394,0.58,0.4179,2
"40",0.217391304347826,0.44,0.4394,0.62,0.2985,1
"40",0.260869565217391,0.42,0.4242,0.67,0.3284,4
"40",0.304347826086957,0.42,0.4242,0.67,0.2537,6
"40",0.347826086956522,0.4,0.4091,0.76,0.3284,9
"40",0.391304347826087,0.4,0.4091,0.82,0.3582,17
"40",0.434782608695652,0.4,0.4091,0.76,0.3582,21
"40",0.478260869565217,0.38,0.3939,0.82,0.3284,30
"40",0.521739130434783,0.4,0.4091,0.82,0.2537,28
"40",0.565217391304348,0.4,0.4091,0.82,0.3284,27
"40",0.608695652173913,0.42,0.4242,0.71,0.3582,33
"40",0.652173913043478,0.42,0.4242,0.71,0.2836,41
"40",0.695652173913043,0.4,0.4091,0.76,0.2985,58
"40",0.739130434782609,0.4,0.4091,0.76,0.194,58
"40",0.782608695652174,0.38,0.3939,0.87,0.2239,23
"40",0.826086956521739,0.38,0.3939,0.82,0.194,27
"40",0.869565217391304,0.36,0.3636,0.87,0.1045,8
"40",0.91304347826087,0.36,0.3636,0.87,0.1045,3
"40",0.956521739130435,0.36,0.3485,0.93,0.2239,12
"40",1,0.36,0.3485,0.93,0.2239,8
"41",0,0.48,0.4697,0.72,0,17
"41",0.0434782608695652,0.46,0.4545,0.82,0,14
"41",0.0869565217391304,0.46,0.4545,0.82,0,4
"41",0.130434782608696,0.44,0.4394,0.88,0,4
"41",0.173913043478261,0.42,0.4242,0.94,0.1343,3
"41",0.217391304347826,0.42,0.4242,0.88,0.1045,1
"41",0.260869565217391,0.42,0.4242,0.94,0,6
"41",0.304347826086957,0.42,0.4242,0.94,0.0896,27
"41",0.347826086956522,0.46,0.4545,0.82,0,14
"41",0.391304347826087,0.5,0.4848,0.77,0,54
"41",0.434782608695652,0.52,0.5,0.77,0,120
"41",0.478260869565217,0.58,0.5455,0.56,0,176
"41",0.521739130434783,0.62,0.6212,0.35,0,191
"41",0.565217391304348,0.62,0.6212,0.46,0.1045,256
"41",0.608695652173913,0.62,0.6212,0.5,0.0896,251
"41",0.652173913043478,0.66,0.6212,0.39,0,262
"41",0.695652173913043,0.64,0.6212,0.44,0.0896,221
"41",0.739130434782609,0.62,0.6212,0.5,0.1343,174
"41",0.782608695652174,0.6,0.6212,0.46,0.1045,135
"41",0.826086956521739,0.54,0.5152,0.68,0.1343,76
"41",0.869565217391304,0.52,0.5,0.77,0.1045,78
"41",0.91304347826087,0.52,0.5,0.77,0,54
"41",0.956521739130435,0.5,0.4848,0.77,0,45
"41",1,0.48,0.4697,0.88,0,52
"42",0,0.46,0.4545,0.55,0.1045,18
"42",0.0434782608695652,0.46,0.4545,0.55,0.2537,9
"42",0.0869565217391304,0.46,0.4545,0.59,0.194,17
"42",0.130434782608696,0.44,0.4394,0.62,0.194,5
"42",0.173913043478261,0.42,0.4242,0.67,0.1343,0
"42",0.217391304347826,0.42,0.4242,0.71,0.1642,1
"42",0.260869565217391,0.4,0.4091,0.71,0,5
"42",0.304347826086957,0.4,0.4091,0.76,0.1045,17
"42",0.347826086956522,0.46,0.4545,0.59,0.2836,24
"42",0.391304347826087,0.52,0.5,0.48,0.2985,50
"42",0.434782608695652,0.54,0.5152,0.45,0.4478,115
"42",0.478260869565217,0.56,0.5303,0.4,0.3881,153
"42",0.521739130434783,0.58,0.5455,0.35,0.5522,195
"42",0.565217391304348,0.6,0.6212,0.35,0.4627,171
"42",0.608695652173913,0.6,0.6212,0.33,0.4627,242
"42",0.652173913043478,0.62,0.6212,0.31,0.4925,166
"42",0.695652173913043,0.62,0.6212,0.29,0.3881,179
"42",0.739130434782609,0.58,0.5455,0.32,0.2836,177
"42",0.782608695652174,0.54,0.5152,0.39,0.194,121
"42",0.826086956521739,0.5,0.4848,0.51,0.1343,61
"42",0.869565217391304,0.5,0.4848,0.48,0.1343,42
"42",0.91304347826087,0.5,0.4848,0.42,0.2239,53
"42",0.956521739130435,0.5,0.4848,0.36,0.1343,45
"42",1,0.48,0.4697,0.41,0.1642,33
"43",0,0.4,0.4091,0.62,0.194,16
"43",0.0434782608695652,0.4,0.4091,0.62,0.194,20
"43",0.0869565217391304,0.4,0.4091,0.62,0.2537,6
"43",0.130434782608696,0.4,0.4091,0.62,0.1343,1
"43",0.173913043478261,0.38,0.3939,0.66,0.0896,4
"43",0.217391304347826,0.38,0.3939,0.66,0,1
"43",0.260869565217391,0.36,0.3788,0.71,0,1
"43",0.304347826086957,0.36,0.3636,0.76,0.1045,8
"43",0.347826086956522,0.4,0.4091,0.71,0,26
"43",0.391304347826087,0.42,0.4242,0.67,0.0896,47
"43",0.434782608695652,0.44,0.4394,0.62,0.1045,87
"43",0.478260869565217,0.44,0.4394,0.62,0.1045,110
"43",0.521739130434783,0.46,0.4545,0.55,0.0896,132
"43",0.565217391304348,0.5,0.4848,0.45,0,136
"43",0.608695652173913,0.48,0.4697,0.48,0.2239,133
"43",0.652173913043478,0.48,0.4697,0.51,0.2239,159
"43",0.695652173913043,0.5,0.4848,0.45,0.194,169
"43",0.739130434782609,0.46,0.4545,0.55,0.1343,143
"43",0.782608695652174,0.44,0.4394,0.54,0.0896,111
"43",0.826086956521739,0.44,0.4394,0.67,0,47
"43",0.869565217391304,0.42,0.4242,0.67,0,48
"43",0.91304347826087,0.4,0.4091,0.76,0,37
"43",0.956521739130435,0.4,0.4091,0.76,0,30
"43",1,0.38,0.3939,0.82,0,27
"44",0,0.28,0.2576,0.87,0.2985,0
"44",0.0434782608695652,0.3,0.2727,0.87,0.2985,0
"44",0.0869565217391304,0.3,0.2727,0.87,0.2985,1
"44",0.130434782608696,0.3,0.2727,0.81,0.4179,0
"44",0.173913043478261,0.3,0.2727,0.81,0.4179,0
"44",0.217391304347826,0.26,0.2273,0.93,0.3582,0
"44",0.260869565217391,0.26,0.2273,0.87,0.3582,4
"44",0.304347826086957,0.26,0.2273,0.87,0.3582,1
"44",0.347826086956522,0.28,0.2576,0.87,0.3582,4
"44",0.391304347826087,0.28,0.2576,0.87,0.3582,1
"44",0.434782608695652,0.26,0.2273,0.93,0.3284,0
"44",0.478260869565217,0.26,0.2273,0.93,0.3881,1
"44",0.521739130434783,0.24,0.197,0.87,0.4925,6
"44",0.565217391304348,0.24,0.197,0.87,0.5224,0
"44",0.608695652173913,0.24,0.197,0.87,0.4478,0
"44",0.652173913043478,0.22,0.2121,0.93,0.2537,3
"44",0.695652173913043,0.22,0.197,0.93,0.3284,3
"44",0.739130434782609,0.22,0.197,0.93,0.3284,3
"44",0.782608695652174,0.22,0.197,0.93,0.3284,6
"44",0.826086956521739,0.24,0.2121,0.87,0.3582,3
"44",0.869565217391304,0.24,0.2121,0.87,0.3582,7
"44",0.91304347826087,0.24,0.2121,0.87,0.3582,1
"44",0.956521739130435,0.22,0.2121,0.87,0.2239,10
"44",1,0.22,0.2273,0.87,0.194,3
"45",0,0.32,0.2879,0.45,0.3582,4
"45",0.0434782608695652,0.32,0.303,0.45,0.2985,5
"45",0.0869565217391304,0.3,0.2727,0.52,0.3284,7
"45",0.130434782608696,0.3,0.2727,0.52,0.2985,0
"45",0.173913043478261,0.28,0.2576,0.56,0.3284,3
"45",0.217391304347826,0.26,0.2273,0.6,0.3284,0
"45",0.260869565217391,0.26,0.2424,0.6,0.2537,3
"45",0.304347826086957,0.26,0.2424,0.6,0.2836,3
"45",0.347826086956522,0.28,0.2576,0.56,0.3284,4
"45",0.391304347826087,0.3,0.2727,0.56,0.2985,30
"45",0.434782608695652,0.32,0.303,0.53,0.2537,56
"45",0.478260869565217,0.36,0.3636,0.46,0.1045,69
"45",0.521739130434783,0.36,0.3485,0.46,0.1642,137
"45",0.565217391304348,0.4,0.4091,0.37,0.1045,148
"45",0.608695652173913,0.42,0.4242,0.35,0.1343,159
"45",0.652173913043478,0.4,0.4091,0.37,0.194,141
"45",0.695652173913043,0.4,0.4091,0.4,0.2239,128
"45",0.739130434782609,0.38,0.3939,0.4,0.1642,100
"45",0.782608695652174,0.36,0.3636,0.5,0.0896,52
"45",0.826086956521739,0.34,0.3636,0.53,0,45
"45",0.869565217391304,0.32,0.3485,0.66,0,29
"45",0.91304347826087,0.32,0.3485,0.66,0,19
"45",0.956521739130435,0.3,0.3333,0.65,0,10
"45",1,0.28,0.3182,0.7,0,4
"46",0,0.24,0.2424,0.6,0.1343,12
"46",0.0434782608695652,0.24,0.2424,0.6,0.1343,9
"46",0.0869565217391304,0.24,0.2576,0.65,0.0896,7
"46",0.130434782608696,0.24,0.2424,0.7,0.1343,4
"46",0.173913043478261,0.2,0.2121,0.8,0.1343,0
"46",0.217391304347826,0.22,0.2576,0.75,0.0896,1
"46",0.260869565217391,0.22,0.2273,0.75,0.1642,0
"46",0.304347826086957,0.22,0.2273,0.75,0.194,3
"46",0.347826086956522,0.26,0.2576,0.7,0.194,14
"46",0.391304347826087,0.3,0.303,0.61,0.1642,18
"46",0.434782608695652,0.34,0.3182,0.61,0.2836,62
"46",0.478260869565217,0.38,0.3939,0.54,0.2836,102
"46",0.521739130434783,0.44,0.4394,0.44,0.2836,142
"46",0.565217391304348,0.48,0.4697,0.36,0.2836,128
"46",0.608695652173913,0.5,0.4848,0.36,0.2985,191
"46",0.652173913043478,0.52,0.5,0.29,0.2836,165
"46",0.695652173913043,0.52,0.5,0.32,0.2537,137
"46",0.739130434782609,0.5,0.4848,0.34,0.2537,92
"46",0.782608695652174,0.42,0.4242,0.58,0.194,53
"46",0.826086956521739,0.42,0.4242,0.5,0.2537,32
"46",0.869565217391304,0.42,0.4242,0.5,0.2836,31
"46",0.91304347826087,0.42,0.4242,0.47,0.2836,19
"46",0.956521739130435,0.42,0.4242,0.47,0.2537,30
"46",1,0.4,0.4091,0.58,0.1642,23
"47",0,0.26,0.2576,0.56,0.194,4
"47",0.0434782608695652,0.26,0.2273,0.52,0.2985,1
"47",0.0869565217391304,0.24,0.2424,0.56,0.1642,12
"47",0.130434782608696,0.26,0.2424,0.48,0.2537,4
"47",0.173913043478261,0.26,0.2273,0.48,0.3284,4
"47",0.217391304347826,0.24,0.2273,0.56,0.2537,0
"47",0.260869565217391,0.24,0.2121,0.6,0.3284,2
"47",0.304347826086957,0.24,0.2273,0.6,0.2537,3
"47",0.347826086956522,0.26,0.2424,0.56,0.2537,12
"47",0.391304347826087,0.28,0.2576,0.52,0.2985,12
"47",0.434782608695652,0.32,0.303,0.45,0.2537,35
"47",0.478260869565217,0.36,0.3788,0.4,0,50
"47",0.521739130434783,0.4,0.4091,0.35,0.2836,93
"47",0.565217391304348,0.42,0.4242,0.3,0.2836,118
"47",0.608695652173913,0.42,0.4242,0.32,0.2985,121
"47",0.652173913043478,0.42,0.4242,0.41,0.194,120
"47",0.695652173913043,0.42,0.4242,0.38,0.2985,99
"47",0.739130434782609,0.4,0.4091,0.4,0.194,61
"47",0.782608695652174,0.38,0.3939,0.46,0.1343,36
"47",0.826086956521739,0.34,0.3333,0.71,0.1343,33
"47",0.869565217391304,0.36,0.3636,0.57,0.1045,48
"47",0.91304347826087,0.36,0.3485,0.62,0.194,29
"47",0.956521739130435,0.38,0.3939,0.62,0.1642,26
"47",1,0.38,0.3939,0.62,0.2239,20
"48",0,0.34,0.3485,0.76,0.1045,9
"48",0.0434782608695652,0.32,0.3333,0.76,0.0896,5
"48",0.0869565217391304,0.3,0.3182,0.81,0.1045,3
"48",0.130434782608696,0.3,0.3333,0.81,0,8
"48",0.173913043478261,0.3,0.3333,0.81,0,0
"48",0.217391304347826,0.3,0.3182,0.75,0.1045,0
"48",0.260869565217391,0.3,0.3182,0.75,0.0896,2
"48",0.304347826086957,0.26,0.2727,0.87,0.1045,4
"48",0.347826086956522,0.32,0.3333,0.76,0.0896,10
"48",0.391304347826087,0.34,0.3485,0.76,0.0896,16
"48",0.434782608695652,0.36,0.3788,0.81,0,57
"48",0.478260869565217,0.4,0.4091,0.62,0.1045,107
"48",0.521739130434783,0.44,0.4394,0.51,0,137
"48",0.565217391304348,0.48,0.4697,0.44,0,177
"48",0.608695652173913,0.48,0.4697,0.48,0.1343,141
"48",0.652173913043478,0.5,0.4848,0.42,0.1045,154
"48",0.695652173913043,0.46,0.4545,0.47,0.1343,137
"48",0.739130434782609,0.46,0.4545,0.47,0.1343,62
"48",0.782608695652174,0.42,0.4242,0.62,0.1642,67
"48",0.826086956521739,0.4,0.4091,0.71,0.0896,46
"48",0.869565217391304,0.42,0.4242,0.58,0,55
"48",0.91304347826087,0.38,0.3939,0.82,0,20
"48",0.956521739130435,0.38,0.3939,0.76,0,14
"48",1,0.36,0.3788,0.81,0,18
"49",0,0.3,0.2879,0.56,0.2537,10
"49",0.0434782608695652,0.26,0.2576,0.65,0.194,9
"49",0.0869565217391304,0.26,0.2576,0.65,0.1642,9
"49",0.130434782608696,0.24,0.2424,0.7,0.1343,4
"49",0.173913043478261,0.22,0.2273,0.75,0.1343,1
"49",0.217391304347826,0.24,0.2576,0.7,0.0896,0
"49",0.260869565217391,0.24,0.2576,0.65,0.1045,1
"49",0.304347826086957,0.22,0.2576,0.75,0.0896,2
"49",0.347826086956522,0.24,0.2576,0.75,0.0896,1
"49",0.391304347826087,0.26,0.2727,0.7,0.1045,25
"49",0.434782608695652,0.32,0.3333,0.61,0.1343,22
"49",0.478260869565217,0.32,0.3333,0.57,0.0896,48
"49",0.521739130434783,0.36,0.3788,0.5,0,78
"49",0.565217391304348,0.36,0.3636,0.5,0.0896,70
"49",0.608695652173913,0.36,0.3788,0.46,0,92
"49",0.652173913043478,0.38,0.3939,0.46,0,100
"49",0.695652173913043,0.38,0.3939,0.46,0,75
"49",0.739130434782609,0.36,0.3788,0.62,0,46
"49",0.782608695652174,0.34,0.3333,0.53,0.1343,31
"49",0.826086956521739,0.3,0.3182,0.61,0.0896,31
"49",0.869565217391304,0.3,0.3182,0.61,0.0896,17
"49",0.91304347826087,0.3,0.3182,0.61,0.0896,5
"49",0.956521739130435,0.32,0.3333,0.61,0.0896,17
"49",1,0.3,0.303,0.7,0.1343,12
"50",0,0.26,0.2727,0.81,0.1045,11
"50",0.0434782608695652,0.26,0.2576,0.7,0.1642,11
"50",0.0869565217391304,0.28,0.303,0.61,0.0896,12
"50",0.130434782608696,0.28,0.303,0.61,0.0896,5
"50",0.173913043478261,0.26,0.2727,0.65,0.1045,0
"50",0.217391304347826,0.26,0.2576,0.6,0.1642,0
"50",0.260869565217391,0.24,0.2576,0.65,0.1045,1
"50",0.304347826086957,0.24,0.2273,0.65,0.194,0
"50",0.347826086956522,0.26,0.2727,0.65,0.1343,5
"50",0.391304347826087,0.28,0.2576,0.61,0.2836,15
"50",0.434782608695652,0.32,0.303,0.57,0.2537,31
"50",0.478260869565217,0.32,0.2879,0.53,0.4179,44
"50",0.521739130434783,0.32,0.2879,0.45,0.4179,48
"50",0.565217391304348,0.34,0.303,0.34,0.4179,47
"50",0.608695652173913,0.34,0.303,0.31,0.3284,51
"50",0.652173913043478,0.34,0.303,0.34,0.3582,60
"50",0.695652173913043,0.32,0.2879,0.31,0.3881,58
"50",0.739130434782609,0.28,0.2576,0.36,0.3284,34
"50",0.782608695652174,0.26,0.2576,0.38,0.2239,28
"50",0.826086956521739,0.26,0.2424,0.38,0.2836,15
"50",0.869565217391304,0.24,0.2273,0.35,0.2239,10
"50",0.91304347826087,0.22,0.2121,0.44,0.2239,4
"50",0.956521739130435,0.22,0.2273,0.41,0.1343,7
"50",1,0.2,0.2121,0.47,0.1642,5
"51",0,0.3,0.2879,0.49,0.2836,3
"51",0.0434782608695652,0.3,0.2879,0.52,0.2537,4
"51",0.0869565217391304,0.28,0.2727,0.56,0.2239,11
"51",0.130434782608696,0.26,0.2576,0.6,0.194,4
"51",0.173913043478261,0.24,0.2424,0.65,0.1642,0
"51",0.217391304347826,0.26,0.2576,0.6,0.194,2
"51",0.260869565217391,0.26,0.2424,0.56,0.2836,0
"51",0.304347826086957,0.26,0.2576,0.56,0.2239,0
"51",0.347826086956522,0.26,0.2576,0.56,0.2239,4
"51",0.391304347826087,0.26,0.2424,0.56,0.2537,5
"51",0.434782608695652,0.26,0.2424,0.52,0.2836,10
"51",0.478260869565217,0.28,0.2576,0.45,0.3284,21
"51",0.521739130434783,0.28,0.2576,0.45,0.2836,28
"51",0.565217391304348,0.28,0.2727,0.48,0.2537,32
"51",0.608695652173913,0.28,0.2576,0.45,0.3582,30
"51",0.652173913043478,0.28,0.2576,0.45,0.2836,33
"51",0.695652173913043,0.28,0.2727,0.45,0.2239,30
"51",0.739130434782609,0.26,0.2576,0.48,0.2239,12
"51",0.782608695652174,0.26,0.2273,0.48,0.3881,7
"51",0.826086956521739,0.24,0.2121,0.65,0.3284,11
"51",0.869565217391304,0.22,0.2121,0.69,0.2537,7
"51",0.91304347826087,0.2,0.2121,0.75,0.1642,8
"51",0.956521739130435,0.2,0.2121,0.75,0.1642,7
"51",1,0.2,0.2273,0.75,0,6
"52",0,0.32,0.3182,0.7,0.1642,3
"52",0.0434782608695652,0.32,0.3485,0.66,0,1
"52",0.0869565217391304,0.32,0.3333,0.66,0.0896,4
"52",0.130434782608696,0.32,0.3333,0.7,0.0896,0
"52",0.173913043478261,0.32,0.3182,0.66,0.1642,0
"52",0.217391304347826,0.32,0.3182,0.66,0.1642,1
"52",0.260869565217391,0.3,0.303,0.75,0.1642,0
"52",0.304347826086957,0.3,0.2727,0.7,0.3582,0
"52",0.347826086956522,0.28,0.2727,0.7,0.194,0
"52",0.391304347826087,0.3,0.2727,0.45,0.4179,3
"52",0.434782608695652,0.3,0.2576,0.42,0.4925,4
"52",0.478260869565217,0.32,0.2879,0.39,0.3582,9
"52",0.521739130434783,0.34,0.3182,0.39,0.2836,15
"52",0.565217391304348,0.34,0.303,0.39,0.2985,24
"52",0.608695652173913,0.34,0.303,0.39,0.2985,15
"52",0.652173913043478,0.32,0.303,0.39,0.2239,15
"52",0.695652173913043,0.32,0.3182,0.42,0.194,25
"52",0.739130434782609,0.28,0.2879,0.45,0.1343,15
"52",0.782608695652174,0.3,0.3182,0.42,0.0896,2
"52",0.826086956521739,0.3,0.3182,0.52,0.0896,1
"52",0.869565217391304,0.26,0.2727,0.56,0.1343,5
"52",0.91304347826087,0.26,0.2576,0.56,0.1642,4
"52",0.956521739130435,0.24,0.2879,0.52,0,8
"52",1,0.24,0.2576,0.56,0,1
"53",0,0.38,0.3939,0.62,0.3284,7
"53",0.0434782608695652,0.4,0.4091,0.62,0.2836,4
"53",0.0869565217391304,0.4,0.4091,0.62,0.2836,1
"53",0.130434782608696,0.4,0.4091,0.62,0.2836,1
"53",0.173913043478261,0.38,0.3939,0.71,0.2239,1
"53",0.217391304347826,0.36,0.3485,0.76,0.2239,1
"53",0.260869565217391,0.4,0.4091,0.71,0.0896,1
"53",0.304347826086957,0.38,0.3939,0.76,0,6
"53",0.347826086956522,0.34,0.3333,0.81,0.1343,7
"53",0.391304347826087,0.38,0.3939,0.76,0,18
"53",0.434782608695652,0.4,0.4091,0.76,0.1642,20
"53",0.478260869565217,0.42,0.4242,0.71,0.1642,65
"53",0.521739130434783,0.52,0.5,0.39,0.2985,93
"53",0.565217391304348,0.5,0.4848,0.42,0.4925,108
"53",0.608695652173913,0.46,0.4545,0.51,0.3284,115
"53",0.652173913043478,0.46,0.4545,0.47,0.4925,89
"53",0.695652173913043,0.44,0.4394,0.51,0.3881,52
"53",0.739130434782609,0.42,0.4242,0.54,0.194,28
"53",0.782608695652174,0.42,0.4242,0.54,0.1343,13
"53",0.826086956521739,0.42,0.4242,0.54,0.2239,19
"53",0.869565217391304,0.42,0.4242,0.54,0.2239,8
"53",0.91304347826087,0.4,0.4091,0.58,0.194,2
"53",0.956521739130435,0.38,0.3939,0.62,0.1343,2
"53",1,0.36,0.3788,0.66,0,4
"54",0,0.36,0.3485,0.5,0.1642,2
"54",0.0434782608695652,0.38,0.3939,0.46,0.1642,6
"54",0.0869565217391304,0.36,0.3636,0.5,0.1045,2
"54",0.130434782608696,0.32,0.3333,0.57,0.1045,1
"54",0.173913043478261,0.32,0.3333,0.57,0.0896,1
"54",0.217391304347826,0.26,0.2727,0.75,0.1045,2
"54",0.260869565217391,0.26,0.2727,0.75,0.1045,0
"54",0.304347826086957,0.22,0.2273,0.87,0.194,0
"54",0.347826086956522,0.24,0.2576,0.75,0.1045,0
"54",0.391304347826087,0.22,0.2273,0.8,0.1343,14
"54",0.434782608695652,0.28,0.303,0.75,0.0896,43
"54",0.478260869565217,0.34,0.3182,0.57,0.2239,74
"54",0.521739130434783,0.4,0.4091,0.43,0.2239,100
"54",0.565217391304348,0.44,0.4394,0.44,0.194,149
"54",0.608695652173913,0.5,0.4848,0.42,0.2836,156
"54",0.652173913043478,0.58,0.5455,0.37,0.2985,132
"54",0.695652173913043,0.56,0.5303,0.37,0.2836,133
"54",0.739130434782609,0.54,0.5152,0.43,0.1343,87
"54",0.782608695652174,0.54,0.5152,0.45,0.1343,49
"54",0.826086956521739,0.52,0.5,0.42,0.1045,44
"54",0.869565217391304,0.5,0.4848,0.39,0.2537,21
"54",0.91304347826087,0.44,0.4394,0.44,0.2239,22
"54",0.956521739130435,0.44,0.4394,0.38,0.2537,16
"54",1,0.42,0.4242,0.38,0.2239,16
"55",0,0.16,0.1818,0.47,0.1045,2
"55",0.0434782608695652,0.16,0.1515,0.47,0.194,6
"55",0.0869565217391304,0.16,0.1667,0.47,0.1642,6
"55",0.130434782608696,0.14,0.1667,0.54,0.1045,6
"55",0.173913043478261,0.14,0.1515,0.5,0.1343,0
"55",0.217391304347826,0.14,0.1515,0.5,0.1343,0
"55",0.260869565217391,0.14,0.1515,0.5,0,0
"55",0.304347826086957,0.14,0.1515,0.5,0.1343,0
"55",0.347826086956522,0.12,0.1515,0.54,0.1045,3
"55",0.391304347826087,0.14,0.1667,0.5,0.1045,3
"55",0.434782608695652,0.16,0.2273,0.47,0,14
"55",0.478260869565217,0.2,0.197,0.4,0.194,28
"55",0.521739130434783,0.22,0.2121,0.41,0.2537,30
"55",0.565217391304348,0.22,0.2121,0.44,0.2836,38
"55",0.608695652173913,0.24,0.2121,0.41,0.2985,52
"55",0.652173913043478,0.24,0.2121,0.38,0.2985,49
"55",0.695652173913043,0.24,0.2273,0.38,0.2239,28
"55",0.739130434782609,0.24,0.2273,0.41,0.2537,15
"55",0.782608695652174,0.22,0.2273,0.41,0.194,21
"55",0.826086956521739,0.2,0.197,0.47,0.2239,12
"55",0.869565217391304,0.2,0.197,0.44,0.2537,8
"55",0.91304347826087,0.18,0.1667,0.43,0.2537,3
"55",0.956521739130435,0.16,0.1364,0.47,0.3582,4
"55",1,0.16,0.1515,0.47,0.2239,5
"56",0,0.16,0.1515,0.64,0.2239,0
"56",0.0434782608695652,0.14,0.1364,0.86,0.194,1
"56",0.0869565217391304,0.14,0.2121,0.86,0,1
"56",0.130434782608696,0.14,0.1818,0.93,0.0896,0
"56",0.173913043478261,0.16,0.197,0.86,0.0896,0
"56",0.217391304347826,0.16,0.1818,0.86,0.1045,0
"56",0.260869565217391,0.16,0.1667,0.93,0.1642,0
"56",0.304347826086957,0.16,0.1667,0.93,0.1642,3
"56",0.347826086956522,0.16,0.1515,0.93,0.2537,3
"56",0.391304347826087,0.16,0.1515,0.93,0.2537,2
"56",0.434782608695652,0.16,0.1515,0.93,0.2537,0
"56",0.478260869565217,0.18,0.2121,0.86,0.1045,1
"56",0.521739130434783,0.2,0.2121,0.8,0.1642,5
"56",0.565217391304348,0.2,0.197,0.8,0.2537,10
"56",0.608695652173913,0.2,0.197,0.8,0.194,6
"56",0.652173913043478,0.2,0.197,0.8,0.194,6
"56",0.695652173913043,0.2,0.1818,0.8,0.2985,5
"56",0.739130434782609,0.2,0.1818,0.8,0.3881,7
"56",0.782608695652174,0.2,0.1818,0.75,0.3881,3
"56",0.826086956521739,0.18,0.1515,0.8,0.3881,0
"56",0.869565217391304,0.18,0.1667,0.8,0.2985,5
"56",0.91304347826087,0.18,0.1515,0.74,0.3284,5
"56",0.956521739130435,0.18,0.1667,0.74,0.2985,3
"56",1,0.16,0.1515,0.8,0.2537,1
"57",0,0.3,0.2879,0.52,0.2836,1
"57",0.0434782608695652,0.3,0.303,0.52,0.1642,1
"57",0.0869565217391304,0.26,0.303,0.6,0,3
"57",0.130434782608696,0.26,0.2879,0.6,0.0896,1
"57",0.173913043478261,0.26,0.2576,0.6,0.1642,0
"57",0.217391304347826,0.24,0.2576,0.75,0.0896,0
"57",0.260869565217391,0.24,0.2879,0.7,0,3
"57",0.304347826086957,0.22,0.2727,0.75,0,3
"57",0.347826086956522,0.2,0.2273,0.8,0.0896,9
"57",0.391304347826087,0.22,0.2727,0.8,0,13
"57",0.434782608695652,0.26,0.2727,0.7,0.1343,27
"57",0.478260869565217,0.3,0.303,0.56,0.1343,55
"57",0.521739130434783,0.3,0.2879,0.61,0.2836,70
"57",0.565217391304348,0.34,0.3182,0.57,0.2537,80
"57",0.608695652173913,0.38,0.3939,0.5,0.3881,123
"57",0.652173913043478,0.4,0.4091,0.47,0.3284,90
"57",0.695652173913043,0.42,0.4242,0.44,0.3582,131
"57",0.739130434782609,0.42,0.4242,0.44,0.3881,57
"57",0.782608695652174,0.42,0.4242,0.41,0.2239,40
"57",0.826086956521739,0.42,0.4242,0.41,0.5522,33
"57",0.869565217391304,0.4,0.4091,0.35,0.3881,5
"57",0.91304347826087,0.36,0.3333,0.29,0.3582,18
"57",0.956521739130435,0.34,0.3333,0.34,0.194,6
"57",1,0.32,0.3182,0.31,0.194,6
"58",0,0.26,0.2727,0.7,0.1045,10
"58",0.0434782608695652,0.26,0.2727,0.7,0.1045,0
"58",0.0869565217391304,0.24,0.2576,0.7,0.0896,6
"58",0.130434782608696,0.24,0.2879,0.75,0,1
"58",0.173913043478261,0.24,0.2576,0.81,0.0896,1
"58",0.217391304347826,0.24,0.2576,0.81,0.0896,1
"58",0.260869565217391,0.22,0.2273,0.87,0.1343,1
"58",0.304347826086957,0.24,0.2424,0.87,0.1343,1
"58",0.347826086956522,0.24,0.2879,0.87,0,4
"58",0.391304347826087,0.24,0.2424,0.81,0.1343,16
"58",0.434782608695652,0.24,0.2576,0.87,0.1045,31
"58",0.478260869565217,0.3,0.3333,0.7,0,46
"58",0.521739130434783,0.3,0.3182,0.7,0.0896,40
"58",0.565217391304348,0.3,0.2879,0.7,0.194,58
"58",0.608695652173913,0.32,0.303,0.66,0.2239,47
"58",0.652173913043478,0.32,0.303,0.66,0.2239,61
"58",0.695652173913043,0.34,0.3333,0.61,0.1642,20
"58",0.739130434782609,0.3,0.2879,0.7,0.194,13
"58",0.782608695652174,0.28,0.2727,0.75,0.1642,6
"58",0.826086956521739,0.26,0.2727,0.87,0.1343,5
"58",0.869565217391304,0.24,0.2273,0.93,0.194,4
"58",0.91304347826087,0.24,0.2424,0.93,0.1343,4
"58",0.956521739130435,0.24,0.2576,0.87,0.0896,4
"58",1,0.24,0.2424,0.87,0.1343,4
"59",0,0.3,0.303,0.7,0.1343,3
"59",0.0434782608695652,0.28,0.2879,0.81,0.1343,2
"59",0.0869565217391304,0.26,0.2576,0.81,0.194,2
"59",0.130434782608696,0.24,0.2273,0.87,0.2239,0
"59",0.173913043478261,0.24,0.2273,0.87,0.2239,0
"59",0.217391304347826,0.22,0.2273,0.93,0.1642,0
"59",0.260869565217391,0.22,0.2273,0.93,0.1343,1
"59",0.304347826086957,0.22,0.2273,0.93,0.1343,0
"59",0.347826086956522,0.22,0.2273,0.93,0.1343,1
"59",0.391304347826087,0.22,0.2424,0.93,0.1045,5
"59",0.434782608695652,0.22,0.2424,0.93,0.1045,23
